,Unnamed: 0,Gender,TypeofDisability,castecategory,Religion,Candidate State,Candidate District,PartnerName,TC State,TC District,TC Constituency,TC Name,SectorName,JobRole,TotalCandidatesinBatch,agegroup,EducationLevel,placed
330,57478,2,1,3,4,11,440,59,11,433,397,1043,3,20,1,2,3,1.0
331,10465,2,1,3,3,11,583,64,11,575,498,2108,19,115,1,3,3,1.0
332,141093,1,1,1,3,23,460,602,22,454,413,6032,1,8,1,6,3,1.0
333,22652,2,1,1,1,6,25,87,6,25,50,491,3,19,1,5,6,0.0
334,16999,1,1,1,3,4,430,377,4,421,489,5073,4,4,1,6,3,1.0
335,136588,1,1,1,4,6,140,75,6,137,246,1262,9,43,1,2,2,1.0
336,147708,1,1,1,3,8,387,34,8,380,354,748,11,16,1,4,5,0.0
337,129070,2,1,3,3,4,456,691,4,505,486,1894,3,19,2,3,4,1.0
338,89356,1,1,3,7,15,105,619,15,100,98,6030,27,126,1,4,2,0.0
339,7919,2,1,4,3,3,124,49,3,120,230,2688,5,48,1,6,2,0.0
340,38433,1,1,3,1,3,158,87,3,276,35,658,5,48,1,3,2,0.0
341,447,2,1,4,3,8,205,34,8,269,258,417,4,7,1,5,3,1.0
342,5063,1,1,1,3,23,555,45,22,547,494,2745,10,50,2,6,2,1.0
343,60944,2,1,1,3,5,358,495,5,358,363,6355,4,7,1,3,3,0.0
344,26202,2,1,3,3,15,195,489,15,192,186,1045,6,6,1,3,3,1.0
345,146520,2,1,1,4,21,63,393,21,62,63,3420,4,4,1,4,2,1.0
346,70480,1,1,4,1,19,60,65,19,60,61,70,3,9,9,2,3,1.0
347,114396,1,1,3,1,22,225,19,25,225,146,1976,1,59,1,5,3,1.0
348,94919,2,1,3,7,15,344,362,15,223,216,701,23,63,1,6,3,0.0
349,106953,2,1,1,3,8,595,34,8,587,36,2315,12,17,6,4,2,1.0
350,34305,2,1,1,3,6,17,343,6,17,17,4376,10,116,1,2,3,0.0
351,132047,2,1,2,2,2,329,696,2,655,2,4474,4,4,1,3,3,1.0
352,6796,2,1,1,1,11,583,64,11,575,498,2108,9,35,1,2,3,0.0
353,11256,2,1,4,3,5,346,1324,5,344,321,4065,3,45,1,3,3,0.0
354,143633,2,1,3,3,5,180,45,5,402,371,955,12,17,1,3,3,1.0
355,89013,1,1,4,3,21,522,260,21,521,462,4037,3,9,1,3,3,0.0
356,133310,1,1,4,3,4,514,515,4,352,328,4429,2,34,1,5,2,1.0
357,9692,1,1,3,3,24,476,542,23,468,420,1201,1,1,1,4,3,0.0
358,70434,1,1,3,3,20,434,200,20,238,107,2220,1,1,1,3,2,0.0
359,112477,1,1,4,3,5,294,23,5,279,266,2343,9,13,1,3,3,1.0
360,130311,2,1,1,1,5,226,59,5,227,218,330,2,2,1,2,3,1.0
361,10682,2,1,3,1,14,241,54,14,243,233,357,12,17,1,1,2,1.0
362,121057,1,1,1,3,5,126,447,5,122,119,918,9,36,1,3,3,0.0
363,144848,2,1,3,3,6,8,10,6,137,133,3181,3,9,1,2,4,0.0
364,3040,1,1,3,5,20,116,19,20,113,110,142,2,123,4,5,3,0.0
365,84109,2,2,3,1,6,83,442,6,81,192,4939,13,6,1,6,5,1.0
366,107245,1,1,3,1,20,301,460,20,302,62,1991,9,76,1,3,5,1.0
367,40373,1,1,3,4,4,273,251,4,273,264,419,10,25,1,5,2,0.0
368,75916,2,2,1,3,5,377,293,5,373,443,551,13,36,1,2,2,1.0
369,64580,1,1,1,3,14,200,725,14,196,438,4437,1,1,1,3,3,1.0
370,46725,2,1,3,5,18,441,1582,18,213,206,6813,12,212,1,5,2,1.0
371,17166,2,1,1,3,9,392,59,9,388,358,767,14,27,1,3,3,0.0
372,100701,1,1,3,3,5,71,126,5,70,71,3807,3,45,2,3,3,1.0
373,34703,2,1,3,3,4,132,346,4,129,125,662,3,20,1,3,5,0.0
374,108797,2,1,1,1,8,418,87,8,556,143,2430,14,27,2,2,3,1.0
375,98662,2,1,1,3,5,346,341,5,344,321,5636,9,13,1,4,2,1.0
376,111601,1,1,4,1,11,328,54,11,464,515,2915,6,41,1,1,3,1.0
377,12383,2,1,4,4,11,256,150,11,259,250,4442,3,9,2,3,3,1.0
378,91220,2,1,3,1,14,51,54,14,52,52,56,22,57,1,2,3,0.0
379,70186,2,1,1,3,6,140,45,6,137,246,2823,10,18,1,3,2,0.0
380,14196,1,1,3,3,13,134,59,13,131,126,534,1,24,1,4,3,0.0
381,12693,1,1,1,3,11,431,21,11,604,273,4499,2,68,1,2,3,0.0
382,58045,2,1,1,3,12,30,94,12,30,30,2332,3,45,2,3,3,1.0
383,102127,1,1,3,3,7,373,30,7,126,13,164,1,8,1,3,3,1.0
384,5820,2,1,3,1,13,579,59,13,570,495,2154,3,38,1,2,3,0.0
385,60439,2,1,3,3,9,596,393,9,588,505,4253,12,17,1,3,2,0.0
386,118350,2,1,3,1,3,52,131,3,386,4,169,5,5,1,5,3,0.0
387,143110,1,1,3,3,6,22,86,6,81,192,709,3,3,1,3,3,1.0
388,101262,2,1,3,1,4,473,217,4,465,418,3894,4,4,1,2,2,1.0
389,51762,2,1,3,3,7,597,30,7,590,232,2393,3,20,1,3,3,0.0
390,148045,2,1,3,1,3,411,87,3,407,54,923,4,7,1,2,2,0.0
391,59081,2,1,4,4,9,518,38,9,557,487,1896,3,3,1,2,3,0.0
392,119213,1,1,1,4,11,440,59,11,433,397,1043,9,35,1,3,3,0.0
393,146227,1,1,2,6,10,636,905,10,635,444,3354,15,26,1,2,3,1.0
394,56482,1,1,4,1,24,519,19,23,389,285,774,6,55,1,5,5,1.0
395,49290,2,1,1,3,21,620,45,21,619,503,4294,5,5,8,3,3,1.0
396,45291,2,1,1,3,5,7,763,5,7,7,1937,11,16,1,3,2,1.0
397,103561,2,1,1,3,18,508,1908,18,494,118,6212,3,9,9,3,3,1.0
398,142730,2,1,3,3,6,140,13,6,137,133,1183,11,69,1,3,3,0.0
399,111952,1,1,1,5,1,114,111,1,111,108,140,1,1,1,5,2,1.0
400,22031,1,1,3,3,7,571,30,7,561,232,1930,1,8,12,2,3,0.0
401,30766,2,1,4,3,5,365,11,5,190,334,907,12,17,1,4,3,0.0
402,135070,2,1,1,1,5,31,30,5,31,31,31,3,20,1,2,3,0.0
403,15284,1,1,1,3,6,25,139,6,25,50,183,7,11,1,4,2,1.0
404,142051,1,1,1,3,5,144,239,5,142,138,3030,1,1,1,2,2,0.0
405,5144,1,1,1,3,8,15,15,8,15,15,15,9,13,1,4,3,1.0
406,88405,2,1,1,3,12,48,379,12,49,48,3627,22,57,1,2,2,1.0
407,9402,1,1,3,4,24,148,19,23,146,306,1595,3,45,1,4,5,0.0
408,3621,1,1,1,3,9,386,167,9,159,166,232,7,10,1,5,3,0.0
409,78175,1,1,4,7,15,223,206,15,221,214,4910,1,1,1,2,2,0.0
410,84661,2,1,3,3,13,122,1045,13,118,197,2992,9,13,1,3,5,1.0
411,60720,2,1,3,3,11,141,59,11,138,134,179,11,30,1,3,3,0.0
412,104984,2,1,3,3,19,443,1010,3,90,64,5371,6,41,1,4,3,1.0
413,67331,1,1,2,3,6,83,654,6,81,192,4919,7,47,1,3,2,1.0
414,84978,1,1,4,3,1,450,136,1,535,406,3700,3,9,8,3,3,1.0
415,149418,2,1,1,5,6,104,669,6,8,8,3277,3,9,1,6,6,0.0
416,5270,1,1,1,3,24,228,213,23,229,219,332,1,1,1,4,2,1.0
417,146673,2,1,3,3,3,124,49,3,120,230,2688,2,106,1,2,2,0.0
418,95497,2,1,1,5,5,118,508,5,115,240,2531,3,9,8,4,5,1.0
419,112452,1,1,1,3,8,418,87,8,556,143,2430,6,64,1,3,3,1.0
420,118724,2,1,3,1,5,271,61,5,219,43,702,5,48,6,1,2,1.0
421,40492,1,1,3,4,5,226,1222,3,9,9,6143,1,1,1,5,2,0.0
422,93355,1,1,1,5,5,475,30,5,467,419,1158,1,59,1,3,2,0.0
423,39351,2,1,4,7,15,173,101,15,170,429,1254,3,9,1,2,3,0.0
424,69338,2,1,1,3,18,331,214,18,329,242,1118,10,25,2,4,5,0.0
425,105383,2,1,1,3,4,112,637,4,109,106,2417,21,95,1,3,3,1.0
426,45589,1,1,3,1,24,148,19,23,389,285,774,6,6,1,2,3,1.0
427,25787,2,1,3,3,12,97,67,12,174,23,114,5,5,1,2,3,0.0
428,18079,1,1,3,4,4,5,140,4,313,297,1910,17,31,1,3,3,0.0
429,69944,1,1,4,7,15,282,87,15,491,429,1427,1,59,1,3,3,0.0
430,16672,1,1,4,3,8,276,310,8,269,258,2691,7,11,1,5,3,1.0
431,10352,1,1,3,3,13,310,59,13,172,367,803,2,2,1,3,2,0.0
432,45960,2,1,3,1,20,116,19,20,113,110,142,3,9,6,3,3,1.0
433,6909,1,1,4,3,4,37,178,4,37,37,1068,7,10,1,5,3,0.0
434,29949,1,1,3,3,8,270,1293,8,231,222,3963,9,21,1,3,5,0.0
435,35473,2,1,3,1,11,547,157,11,538,472,1926,5,42,1,3,3,0.0
436,82874,1,1,4,4,5,42,44,5,43,42,3666,1,1,4,2,2,1.0
437,66080,2,1,1,1,21,620,1265,21,483,432,3838,19,124,1,2,4,1.0
438,75541,2,1,1,4,6,140,12,6,137,133,340,10,25,16,3,3,1.0
439,142548,2,1,3,3,11,21,64,11,21,21,1224,3,19,1,3,3,0.0
440,115185,1,1,2,3,18,423,59,18,125,122,161,1,24,1,3,2,0.0
441,101141,1,2,1,1,3,4,387,3,4,4,6103,13,7,1,6,3,0.0
442,124159,1,1,3,3,11,244,340,11,246,236,1653,4,7,1,2,5,0.0
443,8178,2,1,3,3,5,157,11,5,155,150,202,22,57,1,3,5,1.0
444,106071,1,1,3,3,19,443,672,19,437,300,1642,7,62,3,5,2,1.0
445,9773,2,1,3,3,3,9,52,3,9,9,3974,3,9,1,3,3,0.0
446,13717,1,1,2,1,17,64,396,17,63,65,779,18,37,1,1,2,1.0
447,119866,1,1,3,3,15,110,316,15,101,98,2045,3,9,1,5,3,0.0
448,29806,1,1,1,3,1,14,130,25,116,113,249,5,42,17,3,3,0.0
449,129690,2,1,3,4,4,143,140,4,294,328,512,14,136,1,4,3,0.0
450,9702,2,1,1,5,23,204,192,22,201,511,2706,3,3,1,3,3,0.0
451,81503,1,1,1,3,4,231,183,4,234,224,3043,1,1,1,7,3,0.0
452,77446,2,1,3,4,20,266,45,20,238,107,1087,12,17,1,4,2,0.0
453,86128,2,1,1,3,1,14,14,1,64,114,496,11,16,8,3,5,1.0
454,142534,1,1,3,1,13,122,59,13,118,115,150,9,35,1,4,3,0.0
455,145966,1,1,1,3,6,8,2394,6,8,8,7763,4,7,1,3,3,1.0
456,83058,2,1,4,1,10,636,905,10,635,444,3354,15,32,1,1,4,1.0
457,47603,1,1,3,1,6,22,778,6,22,22,1989,5,80,1,2,3,0.0
458,121298,2,1,1,3,5,226,59,5,227,218,330,2,2,1,4,5,0.0
459,72324,2,1,1,3,5,165,191,5,163,158,282,3,3,1,2,5,0.0
460,12018,1,1,3,3,24,148,19,23,146,306,1595,11,16,1,4,5,1.0
461,14357,2,1,1,3,8,432,258,8,422,74,3773,3,9,1,3,3,0.0
462,123199,2,1,1,3,11,244,59,11,246,408,1431,14,27,1,2,2,1.0
463,107401,2,1,1,3,6,140,337,6,137,246,5987,4,4,1,2,3,1.0
464,102054,1,1,3,3,3,357,1980,3,357,35,6444,1,1,1,6,2,1.0
465,68468,2,1,3,1,9,218,38,9,216,407,3585,24,67,6,1,2,1.0
466,73602,1,1,3,3,18,508,1908,18,494,118,6212,1,1,1,5,5,0.0
467,129047,1,1,1,3,5,259,736,5,179,171,4924,7,52,1,1,2,1.0
468,3005,2,1,3,1,16,572,89,16,562,120,786,5,5,4,4,2,1.0
469,116546,1,1,3,1,10,609,868,10,607,20,2276,1,8,1,1,3,1.0
470,61647,1,1,3,3,6,79,268,3,53,53,4052,1,1,1,4,3,1.0
471,84082,1,1,3,3,13,50,1628,13,51,51,5117,9,49,1,1,2,1.0
472,2535,2,1,4,3,11,244,703,11,246,236,1732,3,44,6,1,2,1.0
473,4021,1,1,4,7,6,131,490,6,128,50,2375,7,11,1,3,5,1.0
474,79502,2,1,3,1,13,421,45,13,414,428,1532,1,24,1,4,2,1.0
475,34946,1,1,3,3,14,374,47,14,606,507,2598,4,7,1,3,3,1.0
476,141651,1,1,3,3,12,462,67,12,268,201,4175,1,1,1,5,2,0.0
477,28815,2,1,3,3,4,437,5,4,5,5,5,12,17,1,2,3,1.0
478,120627,2,1,1,3,17,235,19,17,54,55,4237,3,45,8,3,3,1.0
479,95526,1,1,1,1,17,235,30,17,237,227,346,1,59,1,2,3,1.0
480,92700,1,1,3,1,18,441,308,18,434,398,587,6,6,1,2,3,1.0
481,57097,1,1,4,3,8,300,265,8,301,89,3299,1,1,1,3,2,0.0
482,73768,2,1,4,1,8,498,1293,8,593,127,3963,3,9,1,2,3,1.0
483,18853,1,1,3,3,5,144,81,5,142,138,2964,1,1,1,4,2,0.0
484,38831,2,1,1,1,25,615,674,24,614,198,3437,2,15,1,4,3,1.0
485,75345,2,1,3,3,8,372,734,8,403,423,1849,3,9,6,3,3,1.0
486,71278,1,1,3,3,20,113,45,20,110,107,2341,1,1,1,3,2,0.0
487,104299,2,1,3,2,4,231,502,4,234,224,3050,17,96,1,3,3,1.0
488,130617,2,1,1,3,17,64,155,17,63,65,210,9,13,1,2,3,1.0
489,17297,1,1,1,3,5,126,44,5,122,119,5106,3,9,1,4,3,0.0
490,34804,2,1,3,1,9,177,61,9,177,168,1547,3,20,1,5,2,1.0
491,125235,2,1,1,3,11,141,59,11,138,134,179,3,9,1,4,5,1.0
492,66558,1,1,3,1,8,90,87,8,88,87,344,1,59,1,2,2,1.0
493,131449,1,1,1,4,6,330,1119,6,189,183,7338,4,4,1,2,2,1.0
494,44789,2,1,3,3,13,50,87,13,51,365,3097,14,27,1,5,2,0.0
495,46379,2,1,3,5,5,57,485,5,56,57,2434,4,4,1,4,3,0.0
496,83127,1,1,3,3,6,79,283,6,77,78,4998,1,1,1,4,2,0.0
497,7284,1,1,4,1,15,92,30,15,266,251,3400,17,72,1,5,3,0.0
498,101619,2,1,3,3,3,69,3,3,68,4,678,15,32,1,3,2,0.0
499,57487,2,1,3,1,5,569,98,5,558,490,2768,12,17,1,3,3,0.0
500,63138,2,1,4,1,3,9,49,3,9,9,2635,2,2,1,3,3,1.0
501,92050,1,1,3,3,12,23,223,12,23,23,360,27,146,1,7,2,0.0
502,79031,2,1,1,3,9,232,19,9,299,283,2014,9,21,1,2,3,1.0
503,88758,2,1,1,3,11,431,64,11,604,273,3707,1,59,1,7,2,0.0
504,106289,1,1,4,3,8,534,49,8,526,466,1912,17,31,1,3,3,0.0
505,133376,1,1,1,3,5,348,1835,5,361,93,5970,11,142,1,3,3,1.0
506,148661,2,1,3,1,13,122,59,13,118,115,1460,4,7,1,2,5,0.0
507,8904,1,1,3,1,5,159,64,5,156,151,205,9,36,1,5,3,0.0
508,111150,2,1,3,3,3,69,153,3,68,4,2854,12,17,1,5,2,0.0
509,121018,1,1,4,3,14,336,686,14,335,313,2204,3,9,1,3,3,0.0
510,89934,2,1,3,5,20,283,383,20,113,110,1461,17,170,21,2,2,0.0
511,27798,2,1,4,3,8,432,71,8,422,222,2011,3,19,1,3,2,1.0
512,97720,1,1,4,3,5,259,736,5,179,171,4924,7,52,1,4,2,1.0
513,149614,2,1,3,3,13,26,87,13,26,261,570,18,88,1,4,3,1.0
514,112694,1,1,1,3,3,169,812,3,167,3,4192,7,47,1,6,2,1.0
515,53633,2,1,1,3,6,8,33,6,8,8,2830,4,7,6,3,3,1.0
516,75324,1,1,1,3,16,49,51,16,50,49,53,3,9,2,3,3,1.0
517,56818,2,1,3,1,20,202,186,20,199,174,276,4,132,1,4,3,1.0
518,143348,1,1,1,1,8,300,11,8,301,89,483,9,21,1,2,3,0.0
519,90402,1,1,4,2,22,153,259,25,151,243,1771,5,77,1,3,3,0.0
520,86367,2,1,1,5,9,70,224,9,69,70,4361,15,32,1,3,2,0.0
521,125180,2,1,4,3,13,176,605,13,176,167,1389,6,6,1,4,3,1.0
522,121165,2,1,1,1,3,9,49,3,9,9,2635,1,103,1,1,2,1.0
523,55803,2,1,1,5,6,8,669,6,8,8,3277,3,9,1,3,3,0.0
524,94155,1,1,3,3,5,193,119,5,7,7,153,11,16,17,4,6,1.0
525,26978,1,1,3,1,13,122,59,13,118,115,150,9,35,1,3,3,0.0
526,64530,1,1,4,1,5,7,11,5,7,375,2825,9,21,1,3,3,0.0
527,68860,1,1,4,3,3,6,291,3,6,6,539,7,62,1,3,2,1.0
528,22637,2,1,4,1,11,268,30,11,586,482,3762,3,38,1,2,3,1.0
529,43562,2,1,1,3,8,15,38,8,15,15,941,5,80,1,2,2,1.0
530,19297,1,1,1,1,5,475,30,5,467,419,1158,1,59,1,1,2,1.0
531,114449,2,1,3,5,14,32,47,14,32,32,2055,14,23,1,3,2,0.0
532,65004,2,1,4,3,5,359,618,5,359,333,1422,3,9,1,2,3,0.0
533,9497,2,1,3,4,24,293,19,23,146,141,191,3,45,7,4,4,1.0
534,90624,2,1,3,1,9,291,38,9,216,291,497,20,51,1,2,3,0.0
535,59734,1,1,3,3,4,112,601,4,109,106,1382,7,52,1,5,3,0.0
536,111075,2,1,3,3,6,83,3,6,81,192,4430,15,32,1,3,2,0.0
537,10330,1,1,3,1,4,526,1319,4,519,460,4055,1,1,1,4,3,1.0
538,102339,1,1,3,4,3,9,765,3,9,9,2926,1,1,2,3,3,0.0
539,48912,2,1,1,5,24,320,38,23,322,304,532,6,55,1,3,5,0.0
540,84693,1,1,1,3,6,83,806,6,81,192,6566,1,1,1,2,3,0.0
541,47696,1,1,3,4,8,318,11,8,319,301,524,3,39,1,3,4,0.0
542,57468,1,1,3,3,13,26,84,13,26,26,115,7,47,5,4,6,1.0
543,123779,1,1,1,3,5,57,257,5,56,57,4374,3,9,1,4,3,1.0
544,79827,1,1,1,7,6,131,2028,6,128,50,6615,1,1,1,4,2,0.0
545,46565,2,1,1,3,8,206,262,8,16,16,3543,12,17,1,5,2,1.0
546,45704,1,1,3,3,13,419,45,13,331,311,3920,4,7,1,3,3,1.0
547,49327,1,1,3,3,11,328,597,5,343,320,1372,4,7,6,5,3,1.0
548,21234,1,1,3,3,29,612,928,29,600,252,2521,8,12,1,3,3,1.0
549,91534,1,1,3,3,25,117,113,24,114,111,144,27,126,1,5,2,0.0
550,81952,1,1,1,4,1,280,1520,1,341,317,4721,2,68,1,7,2,0.0
551,89492,2,1,3,1,5,259,349,5,179,171,667,3,44,1,3,3,0.0
552,119331,2,1,1,3,11,350,73,11,347,323,4274,3,9,1,3,3,0.0
553,143905,2,1,1,3,9,501,38,9,490,440,1338,5,80,1,3,3,0.0
554,132155,2,1,1,3,5,126,61,5,122,119,2392,3,3,1,3,3,1.0
555,73121,2,1,1,3,21,620,760,21,619,503,2914,6,6,1,3,3,1.0
556,93676,2,1,3,1,24,393,19,23,389,285,774,6,55,1,2,3,1.0
557,12664,1,1,3,4,5,365,11,5,364,346,718,9,35,1,3,3,0.0
558,116927,2,1,2,1,11,103,45,11,99,97,122,4,7,1,2,2,1.0
559,149085,1,1,3,3,24,519,19,23,503,451,1454,1,59,1,5,2,1.0
560,110125,2,1,3,3,9,550,61,9,541,391,1763,3,20,1,3,3,1.0
561,124197,2,1,1,5,1,182,1071,4,352,123,3548,23,63,1,3,2,1.0
562,77911,2,1,1,1,16,100,34,16,96,94,1603,3,9,1,3,3,1.0
563,117897,2,1,3,3,11,328,54,11,464,417,5275,11,30,12,3,3,1.0
564,79978,1,1,3,3,19,348,350,19,361,93,6431,6,6,1,3,3,1.0
565,85749,2,1,3,3,14,446,278,14,440,233,1370,3,19,1,2,3,1.0
566,67459,2,1,4,3,8,205,87,8,334,87,720,18,37,1,3,3,0.0
567,62619,2,1,3,3,24,111,87,23,320,302,529,3,38,1,4,2,1.0
568,111342,1,1,3,3,3,52,622,3,53,53,1440,31,174,1,1,2,1.0
569,39815,1,1,4,3,8,276,404,8,269,258,2413,4,4,2,4,5,0.0
570,94738,1,1,1,3,5,226,932,5,227,218,2537,7,11,1,7,2,0.0
571,97569,1,1,1,1,8,33,34,8,33,33,35,6,6,1,5,3,1.0
572,14604,2,1,4,4,24,463,242,23,508,453,1479,3,9,2,4,3,1.0
573,107809,2,1,1,3,5,101,182,5,190,184,262,18,37,1,2,2,0.0
574,141911,2,1,1,4,6,8,33,6,8,8,4063,4,7,1,4,3,1.0
575,81243,2,1,1,3,8,326,1946,8,202,33,6319,4,4,1,3,2,1.0
576,111886,1,1,4,1,3,78,480,3,76,6,3572,1,1,1,7,2,1.0
577,3989,2,1,4,3,5,346,11,5,344,321,1185,11,30,1,5,6,0.0
578,137513,1,1,3,4,4,185,178,4,183,176,4505,5,66,1,5,3,0.0
579,46718,2,1,3,5,22,154,342,25,152,173,2671,5,5,1,2,3,0.0
580,831,2,1,1,1,8,335,87,8,334,87,720,1,59,1,2,2,1.0
581,42183,2,1,3,5,20,61,156,20,61,62,331,4,7,1,3,3,0.0
582,16663,2,1,1,7,5,483,1600,5,226,217,5032,3,45,2,1,4,1.0
583,132132,1,1,3,3,4,231,687,4,234,224,7485,1,1,1,5,5,1.0
584,125835,2,1,1,5,11,183,45,11,181,175,251,9,21,1,3,3,0.0
585,132509,1,1,4,1,5,66,314,5,65,67,606,5,42,1,5,3,0.0
586,143481,2,1,1,3,11,295,73,5,405,373,3324,19,115,1,3,3,0.0
587,92708,2,1,4,4,3,6,436,3,6,6,4249,3,20,1,5,3,0.0
588,24913,1,1,1,2,4,132,296,4,129,125,1848,8,28,1,5,5,1.0
589,46038,2,1,1,3,8,410,1105,8,406,374,3246,9,43,1,3,3,0.0
590,135306,1,1,1,3,5,294,67,5,279,266,549,5,5,9,3,3,1.0
591,107103,2,1,1,1,5,290,930,5,217,274,2882,12,17,1,4,6,0.0
592,118183,1,1,3,3,12,321,74,12,169,163,3770,1,1,1,5,2,1.0
593,16006,2,1,2,1,11,21,855,11,21,21,2229,15,32,1,1,2,1.0
594,141346,2,1,1,3,11,470,59,11,461,357,1125,14,27,1,3,3,1.0
595,10462,2,1,4,3,5,201,23,5,279,266,2343,4,7,1,4,2,1.0
596,34357,1,1,3,3,8,16,91,8,16,16,2248,30,99,1,1,2,1.0
597,115770,1,1,1,1,8,74,11,8,72,74,470,1,24,1,1,2,1.0
598,61277,1,1,1,1,5,7,11,5,7,375,2825,3,38,1,3,3,0.0
599,110406,1,1,3,4,24,148,19,23,146,306,1595,4,7,1,3,5,0.0
600,143427,2,1,4,3,14,374,247,14,325,309,548,3,9,1,3,2,1.0
601,97115,1,1,1,5,17,340,58,17,338,314,3714,1,1,1,3,2,1.0
602,102198,2,1,1,2,23,546,377,22,314,298,3495,3,20,8,3,3,1.0
603,125124,1,1,3,3,6,131,207,6,128,50,5276,3,9,6,3,5,0.0
604,40062,2,1,1,3,5,39,11,5,321,303,1244,12,17,1,3,3,0.0
605,53760,1,1,3,3,12,265,74,12,30,163,4158,7,117,1,3,2,1.0
606,89996,2,1,4,3,5,259,736,5,179,171,4924,21,53,1,3,3,1.0
607,55812,2,1,1,3,16,355,327,16,354,329,2612,5,5,1,2,2,1.0
608,60076,2,1,2,3,1,280,54,1,341,317,2613,3,9,1,3,2,1.0
609,117970,2,1,4,3,22,154,1071,25,152,173,3094,23,63,1,4,2,1.0
610,77650,2,1,1,3,12,23,23,12,23,23,3769,5,42,1,3,3,1.0
611,88834,1,1,3,3,19,509,132,19,175,61,171,5,5,1,4,2,0.0
612,37405,2,1,3,3,14,51,73,14,52,52,3372,2,15,1,4,3,0.0
613,67318,2,1,3,2,9,596,393,9,75,154,4026,12,17,1,2,2,1.0
614,101295,2,1,3,3,13,122,1045,13,118,197,2992,4,4,1,4,2,1.0
615,25296,2,1,1,3,22,153,14,25,151,243,375,9,35,1,3,3,1.0
616,149863,2,1,3,3,5,56,61,5,103,191,301,5,22,1,4,3,1.0
617,56677,1,1,2,3,11,295,130,11,295,279,909,7,47,8,4,2,1.0
618,82898,1,1,3,1,4,37,217,4,37,37,3990,1,24,1,3,3,1.0
619,143049,2,1,4,3,8,36,38,8,36,15,892,3,39,1,4,5,0.0
620,117789,2,1,3,5,20,434,974,20,495,174,2694,5,66,1,1,5,1.0
621,53627,1,1,1,3,5,66,2149,5,65,67,6985,1,1,1,3,2,1.0
622,6593,1,1,3,1,14,200,47,14,196,189,1212,1,54,1,1,3,1.0
623,109495,2,1,3,3,5,294,902,5,279,266,2435,3,9,2,3,3,0.0
624,126393,2,1,1,3,5,573,11,5,289,274,453,11,30,1,5,5,1.0
625,19529,1,1,1,3,1,280,151,1,341,317,5327,5,42,1,4,5,0.0
626,105632,1,1,2,3,26,516,921,26,460,149,2504,7,10,19,4,2,1.0
627,84849,2,1,1,1,5,118,158,5,358,363,4988,5,5,1,4,3,1.0
628,26906,1,1,1,3,22,119,136,25,116,132,5932,1,1,1,4,2,0.0
629,59038,2,1,3,4,12,23,729,12,23,23,4516,3,9,1,2,3,1.0
630,20873,2,1,1,3,22,154,342,25,152,173,2671,9,36,1,4,5,1.0
631,95597,1,1,3,1,7,13,428,7,13,13,863,4,70,1,1,2,0.0
632,106643,1,1,1,5,6,332,67,6,330,310,114,1,1,1,4,2,1.0
633,9233,1,1,4,3,5,171,39,5,39,39,3858,1,1,1,4,3,0.0
634,22866,2,1,2,1,21,577,142,21,567,403,5631,6,55,1,2,3,1.0
635,31947,1,1,3,7,15,223,1214,15,277,214,3635,3,9,1,3,3,1.0
636,132362,1,1,3,1,22,154,38,25,152,147,1668,1,54,1,2,3,1.0
637,33053,2,1,4,1,5,109,67,5,107,104,141,5,42,1,4,3,1.0
638,126752,2,1,1,3,4,229,45,4,505,486,2605,14,145,16,2,2,1.0
639,9619,2,1,3,1,6,140,871,6,137,246,3852,9,35,1,2,3,0.0
640,20560,2,1,1,1,21,146,142,21,144,124,189,3,39,1,2,3,1.0
641,76663,2,1,1,1,23,194,38,22,191,185,313,6,41,1,3,3,1.0
642,143855,2,1,3,3,5,252,191,5,254,244,4787,11,30,1,3,5,0.0
643,91978,1,1,1,3,5,259,736,5,179,171,2008,7,52,1,4,3,1.0
644,58181,2,1,4,4,6,520,45,6,17,17,1036,23,63,16,3,2,1.0
645,84868,2,1,1,5,6,140,606,6,137,133,1393,6,6,1,3,2,1.0
646,74092,1,1,3,7,15,254,270,15,257,248,2909,7,62,1,2,3,0.0
647,42569,1,1,1,5,8,80,1275,8,78,79,3892,25,73,1,2,2,1.0
648,44553,1,1,1,3,3,52,66,3,53,53,6619,1,1,1,2,3,0.0
649,108123,2,1,1,3,13,34,246,13,34,103,410,3,45,1,3,3,0.0
650,34598,2,1,4,3,3,9,501,3,76,6,5902,3,9,2,3,5,1.0
651,34780,1,1,3,3,3,158,1965,3,280,41,6389,1,1,1,5,3,0.0
652,77602,1,1,3,3,16,334,1578,16,333,255,4933,1,8,1,3,3,1.0
653,110794,1,1,1,3,1,190,255,1,188,182,1809,5,5,1,3,3,0.0
654,35178,2,1,1,3,11,93,21,11,442,452,2102,3,9,1,2,3,0.0
655,130977,2,1,3,1,23,610,38,22,608,508,3241,6,41,1,3,5,0.0
656,30514,2,1,4,1,14,196,54,14,193,187,266,6,6,1,2,2,1.0
657,92677,1,1,3,3,9,18,19,9,18,18,1114,3,9,1,3,5,1.0
658,14528,2,1,3,1,13,421,115,13,414,383,4738,5,22,1,4,3,1.0
659,113377,1,1,1,5,1,190,212,1,188,182,2732,1,1,1,3,2,0.0
660,114571,2,1,3,1,24,237,87,23,240,228,547,3,20,1,3,3,1.0
661,75396,2,1,3,1,24,463,816,23,508,105,6984,17,31,1,3,4,1.0
